place_fips,name,risk_area,population,pop_class,state_abbr,lon,lat
0461370,Rough Rock,0.0003,428.0,2.0,AZ,-109.86913024699999,36.41058998000002
0461440,Round Rock,0.0009,640.0,3.0,AZ,-109.46162270899998,36.50439434700009
0461448,Round Valley,1.938,459.0,2.0,AZ,-111.30181199099997,34.18775989700003
0461690,Rye,0.057,104.0,1.0,AZ,-111.35425189999995,34.0977749840001
0461715,Sacate Village,0.1919,260.0,2.0,AZ,-111.98110128099995,33.14165299900002
0461720,Sacaton,0.7477,3254.0,5.0,AZ,-111.76069049999995,33.07525195100002
0461800,Sacaton Flats Village,0.3524,576.0,3.0,AZ,-111.65899722499995,33.055896577000055
0461940,Saddlebrooke,5.3031,12574.0,6.0,AZ,-110.85811823399996,32.538512815000054
0462000,Safford,1.3761,10129.0,6.0,AZ,-109.7114002499999,32.81792979600004
0462140,Sahuarita,8.0307,34134.0,6.0,AZ,-110.96913749999999,31.931452150000045
0462280,St. David,1.0656,1639.0,4.0,AZ,-110.225101689,31.899218827
0462350,St. Johns,0.0064,3417.0,5.0,AZ,-109.37845267599994,34.50183666800012
0462362,St. Johns,0.4703,690.0,3.0,AZ,-112.19469625,33.30442778100011
0462420,St. Michaels,0.0385,1384.0,4.0,AZ,-109.09617142099995,35.660565061000106
0462700,Salome,0.0541,1162.0,4.0,AZ,-113.60605890899997,33.77776886300002
0462910,San Carlos,0.2658,3987.0,5.0,AZ,-110.46537042599999,33.349932910000085
0463050,Sanders,0.0032,575.0,3.0,AZ,-109.32238233399994,35.2095652090001
0463260,San Jose,0.0356,467.0,2.0,AZ,-109.60209425,32.813910707000055
0463470,San Luis,0.117,35257.0,6.0,AZ,-114.77903761399995,32.490039594000095
0463540,San Manuel,0.081,3114.0,5.0,AZ,-110.64151362699994,32.60913494200001
0463610,San Miguel,0.0241,205.0,1.0,AZ,-111.78013726999995,31.629490566000054
0463820,San Simon,0.0229,158.0,1.0,AZ,-109.23098077599997,32.26796891400007
0463960,Santa Cruz,0.0505,39.0,1.0,AZ,-112.15937222099996,33.232691430000045
0464210,San Tan Valley,4.2867,99894.0,7.0,AZ,-111.54726297299999,33.1879088740001
0464310,Santa Rosa,0.055,474.0,2.0,AZ,-112.04639802199996,32.332557917000045
0464590,Sawmill,0.0057,564.0,3.0,AZ,-109.15380450199996,35.89243360200002
0464650,Scenic,0.5653,1321.0,4.0,AZ,-114.01502246299998,36.793055754000115
0465000,Scottsdale,0.1889,241361.0,8.0,AZ,-111.91629231899998,33.49338789200006
0465167,Seba Dalkai,0.0003,126.0,1.0,AZ,-110.45618423399999,35.481540309000046
0465280,Second Mesa,0.0012,843.0,3.0,AZ,-110.49345699799994,35.797042047000055
0465350,Sedona,3.3858,9684.0,5.0,AZ,-111.76736584599996,34.865777476000055
0465400,Sehili,0.0069,153.0,1.0,AZ,-109.18024149999997,36.28249295300003
0465420,Seligman,0.0091,446.0,2.0,AZ,-112.85726142299995,35.32559957300004
0465490,Sells,1.11,2121.0,4.0,AZ,-111.87751471299998,31.920252209000065
0465780,Seven Mile,0.1516,742.0,3.0,AZ,-109.95637849999997,33.78476252200002
0466190,Shongopovi,0.0014,711.0,3.0,AZ,-110.53314433099996,35.81958670100005
0466260,Shonto,0.0013,494.0,2.0,AZ,-110.66071203299998,36.58929291400005
0466470,Show Low,2.2219,11732.0,6.0,AZ,-110.03822392999996,34.26673800800007
0466540,Shumway,0.1317,347.0,2.0,AZ,-110.06490706499994,34.414544569000064
0466820,Sierra Vista,4.5486,45308.0,6.0,AZ,-110.26852227399998,31.563671020000072
0466845,Sierra Vista Southeast,4.3433,14428.0,6.0,AZ,-110.21597129699995,31.452447426000063
0467295,Six Shooter Canyon,28.8648,958.0,3.0,AZ,-110.76864149999996,33.36160479199999
0467800,Snowflake,0.0245,6104.0,5.0,AZ,-110.09138256699998,34.52229847300003
0467920,So-Hi,3.4025,428.0,2.0,AZ,-114.13970049999995,35.24875949800003
0468010,Solomon,0.0507,399.0,2.0,AZ,-109.62889620299995,32.813790067000035
0468080,Somerton,0.0193,14197.0,6.0,AZ,-114.69903058399996,32.600912781000034
0468220,Sonoita,0.6733,803.0,3.0,AZ,-110.64269269799996,31.664551885
0468670,South Komelik,0.0215,176.0,1.0,AZ,-111.77441038199999,31.71447709800003
0468850,South Tucson,2.0726,4613.0,5.0,AZ,-110.96912388399994,32.19543696100005
0468990,Springerville,0.1044,1717.0,4.0,AZ,-109.29892840299999,34.156008393000064
0469060,Spring Valley,0.8777,1143.0,4.0,AZ,-112.15131622399997,34.35308665700005
0469130,Stanfield,0.2643,558.0,3.0,AZ,-111.96361699799996,32.87936937600002
0469480,Star Valley,6.141,2484.0,4.0,AZ,-111.25655755499997,34.25420069900006
0469585,Steamboat,0.0018,235.0,1.0,AZ,-109.85037638399996,35.75351818700005
0469872,Stotonic Village,1.193,610.0,3.0,AZ,-111.81673626899999,33.15280426200006
0470040,Strawberry,0.4163,943.0,3.0,AZ,-111.50023096199999,34.401737085000065
0470175,Summerhaven,0.1897,71.0,1.0,AZ,-110.77660232199997,32.44159577600003
0470240,Summit,5.3046,4724.0,5.0,AZ,-110.94864313499994,32.065745962000044
0470320,Sun City,3.398,39931.0,6.0,AZ,-112.28191163099996,33.616481806000046
0470355,Sun City West,3.7707,25806.0,6.0,AZ,-112.35749895699996,33.669408258
0470460,Sunizona,0.0707,233.0,1.0,AZ,-109.62627449999997,31.88689873500005
0470530,Sun Lakes,0.453,14868.0,6.0,AZ,-111.87571708299998,33.21807003500007
0471020,Sunsites,0.4537,790.0,3.0,AZ,-109.83936493299996,31.940941713
0471160,Sun Valley,0.0003,153.0,1.0,AZ,-110.03742578799995,34.98343108700003
0471220,Sunwest,0.0003,5.0,1.0,AZ,-113.40913305999999,33.65099115100002
0471230,Supai,0.0005,0.0,1.0,AZ,-112.70514162099994,36.158348255000085
0471300,Superior,0.5834,2407.0,4.0,AZ,-111.11031035299999,33.28514100200005
0471510,Surprise,4.8452,143148.0,8.0,AZ,-112.36659680699995,33.62270323200011
0471642,Sweet Water Village,0.2123,123.0,1.0,AZ,-111.844717,33.13167288900011
0471650,Swift Trail Junction,0.1737,2810.0,5.0,AZ,-109.71469758599994,32.73045890800008
0471790,Tacna,0.0015,425.0,2.0,AZ,-113.974726,32.69828427900002
0472000,Tanque Verde,5.308,16250.0,6.0,AZ,-110.74425058099996,32.26844404900006
0472280,Tat Momoli,0.0149,18.0,1.0,AZ,-111.88612883199994,32.601204623
0472420,Taylor,0.1998,3995.0,5.0,AZ,-110.08825202899999,34.47147007900002
0472560,Teec Nos Pos,0.0031,507.0,3.0,AZ,-109.07526234299996,36.922050564000074
0472630,Tees Toh,0.0011,420.0,2.0,AZ,-110.39899012499995,35.484929154000035
0473000,Tempe,0.118,180587.0,8.0,AZ,-111.93257107799997,33.42647764200005
0473420,Thatcher,0.9727,5231.0,5.0,AZ,-109.75831066499995,32.84868255900003
0473490,Theba,0.0006,111.0,1.0,AZ,-112.89385674999994,32.91631320900006
0473700,Three Points,0.3626,5184.0,5.0,AZ,-111.30970267799995,32.07351261200007
0473890,Timberline-Fernwood,0.3158,2572.0,5.0,AZ,-111.55065896999997,35.31675203499999
0474120,Tolani Lake,0.0007,227.0,1.0,AZ,-110.84754124999995,35.43014478100004
0474190,Tolleson,0.3913,7216.0,5.0,AZ,-112.25619057699998,33.44837927500005
0474400,Tombstone,0.1681,1308.0,4.0,AZ,-110.06382524799994,31.718119559000073
0474470,Tonalea,0.0005,451.0,2.0,AZ,-110.96666352699998,36.32173029800007
0474540,Tonopah,0.0137,23.0,1.0,AZ,-112.93081314899996,33.487988817
0474610,Tonto Basin,0.3119,1444.0,4.0,AZ,-111.30034940899999,33.83610464800007
0474665,Tonto Village,2.539,209.0,1.0,AZ,-111.139334798,34.319819956000075
0474680,Topawa,0.119,233.0,1.0,AZ,-111.87688178699995,31.889916364999973
0474750,Topock,0.0023,2.0,1.0,AZ,-114.48190524999995,34.71709775600003
0474820,Top-of-the-World,0.3001,189.0,1.0,AZ,-110.99971888099998,33.34767265800011
0475310,Toyei,0.0008,2.0,1.0,AZ,-109.93700730299997,35.704353
0475590,Truxton,0.0027,104.0,1.0,AZ,-113.56080080599997,35.4870156470001
0475660,Tsaile,0.0243,1408.0,4.0,AZ,-109.21566477299996,36.303302083000055
0475940,Tubac,0.5996,1581.0,4.0,AZ,-111.05854742799994,31.611109463000044
0476010,Tuba City,0.008,8072.0,5.0,AZ,-111.24673675499997,36.12500883800004
0477000,Tucson,3.2983,542629.0,10.0,AZ,-110.96948741399996,32.21968281800004
0477035,Tucson Estates,6.3738,12069.0,6.0,AZ,-111.08947417199994,32.18615530000007
0477179,Tucson Mountains,6.1626,10862.0,6.0,AZ,-111.07734609,32.28224731500008
0477367,Tumacacori-Carmen,0.7394,329.0,2.0,AZ,-111.04686915499997,31.577080388000038
0477415,Turkey Creek,12.8666,377.0,2.0,AZ,-109.94610424699994,33.801089072000025
0477490,Tusayan,0.048,603.0,3.0,AZ,-112.12020399,35.95496085200004
0478300,Upper Santan Village,0.1966,665.0,3.0,AZ,-111.75088524999995,33.119885113000095
0478400,Utting,0.0011,92.0,1.0,AZ,-113.91286125899995,33.85441443700005
0478540,Vail,4.725,13604.0,6.0,AZ,-110.71221090299997,32.04719361500003
0478680,Vaiva Vo,0.027,93.0,1.0,AZ,-111.92691197999994,32.71666184300006
0478760,Valencia West,4.1367,14101.0,6.0,AZ,-111.11126350399996,32.134651139000034
0478820,Valentine,0.0179,39.0,1.0,AZ,-113.65338175,35.393413351000056
0478855,Valle,0.0147,759.0,3.0,AZ,-112.05183974999994,35.668162021000015
0478865,Valle Vista,0.4462,1802.0,4.0,AZ,-113.86269934499995,35.41089813499998
0479590,Ventana,0.0039,52.0,1.0,AZ,-112.2451395,32.46976991200002
0479830,Verde Village,4.9198,12019.0,6.0,AZ,-111.98548203399997,34.71429387400005
0479870,Vernon,0.4339,126.0,1.0,AZ,-109.69262250499999,34.25082820500002
0479940,Vicksburg,0.0047,418.0,2.0,AZ,-113.82543121399999,33.72931457099999
0480095,Village of Oak Creek (Big Park),1.5844,6128.0,5.0,AZ,-111.76060693699998,34.781268148
0480380,Wagon Wheel,3.0861,1856.0,4.0,AZ,-110.01676749999996,34.18917014400009
0480430,Wahak Hotrontk,0.0026,88.0,1.0,AZ,-112.36629139499996,32.1747319720001
0480790,Wall Lane,0.001,262.0,2.0,AZ,-114.71052894199994,32.65729050200004
0480825,Walnut Creek,0.8983,571.0,3.0,AZ,-114.12662047199996,35.13123669800007
0481175,Washington Park,0.1998,85.0,1.0,AZ,-111.27310797699994,34.39779927500009
0481480,Wellton,0.0144,2375.0,4.0,AZ,-114.14513457399994,32.67246123300003
0481490,Wellton Hills,0.0011,167.0,1.0,AZ,-114.14527489999995,32.623190160000064
0481550,Wenden,0.0067,458.0,2.0,AZ,-113.54321974699998,33.832439725000086
0482060,Wet Camp Village,0.3357,300.0,2.0,AZ,-111.90044654599996,33.14135787700011
0482120,Wheatfields,0.6045,556.0,3.0,AZ,-110.81613274999997,33.468220094000074
0482156,Whetstone,0.8291,3236.0,5.0,AZ,-110.33987318799996,31.701049169
0482270,Whispering Pines,2.2249,124.0,1.0,AZ,-111.28121458999998,34.372722452000026
0482390,Whitecone,0.0011,768.0,3.0,AZ,-110.07911131799995,35.603702730000094
0482425,White Hills,0.0375,345.0,2.0,AZ,-114.44473349999998,35.712353973000084
0482450,White Mountain Lake,0.5123,2335.0,4.0,AZ,-109.98783980699994,34.34412471300005
0482530,Whiteriver,12.4944,4520.0,5.0,AZ,-109.96165134899996,33.83579692500006
0482670,Why,0.002,122.0,1.0,AZ,-112.73064724299996,32.25897689700002
0482740,Wickenburg,0.3084,7474.0,5.0,AZ,-112.75757996199998,33.96855328800006
0482810,Wide Ruins,0.0036,20.0,1.0,AZ,-109.49954479399997,35.41739321400011
0482880,Wikieup,0.0083,135.0,1.0,AZ,-113.61344318199997,34.71462978500004
0482950,Wilhoit,0.3182,864.0,3.0,AZ,-112.61562134699994,34.408238276000084
0483090,Willcox,0.5364,3213.0,5.0,AZ,-109.83591755499998,32.251503622
0483160,Williams,0.4716,3202.0,5.0,AZ,-112.18328817799994,35.247612287000024
0483388,Williamson,0.4093,6196.0,5.0,AZ,-112.5736797499999,34.74949257900007
0483475,Willow Canyon,0.0144,2.0,1.0,AZ,-110.70099380399995,32.38814426200002
0483570,Willow Valley,0.0071,1059.0,4.0,AZ,-114.615499566,34.92948506200003
0483720,Window Rock,0.1289,2500.0,5.0,AZ,-109.06397799299998,35.6704605790001
0483790,Winkelman,0.068,296.0,2.0,AZ,-110.76156563299999,32.981573714000035
0483930,Winslow,0.0568,9005.0,5.0,AZ,-110.702115,35.03519779000005
0483960,Winslow West,0.0114,457.0,2.0,AZ,-110.675468,34.993458203000046
0484000,Wintersburg,0.2443,51.0,1.0,AZ,-112.86652852299994,33.41869380500005
0484140,Wittmann,0.9869,684.0,3.0,AZ,-112.52507713499995,33.77493309000005
0484350,Woodruff,0.0006,154.0,1.0,AZ,-110.03665437999996,34.784321064999986
0484980,Yarnell,0.0652,570.0,3.0,AZ,-112.766011,34.21465779400011
0485260,York,0.041,599.0,3.0,AZ,-109.19605486799999,32.91743325400006
0485330,Young,0.2741,588.0,3.0,AZ,-110.95590181099999,34.118851273000104
0485400,Youngtown,2.1018,7056.0,5.0,AZ,-112.30475430299998,33.58456649900002
0485470,Yucca,0.0555,96.0,1.0,AZ,-114.14614245899998,34.86299568900005
0485540,Yuma,0.0204,95548.0,7.0,AZ,-114.62050952599998,32.690288980000055
0485680,Yuma Proving Ground,0.0084,313.0,2.0,AZ,-114.43692288299997,32.86518526100009
0600135,Acalanes Ridge,5.5218,1285.0,4.0,CA,-122.07773017299996,37.907394579
0600156,Acampo,0.0253,334.0,2.0,CA,-121.27988520899999,38.1735324650001
0600212,Acton,3.3087,7431.0,5.0,CA,-118.18576182399995,34.49558220300005
0600296,Adelanto,1.3493,38046.0,6.0,CA,-117.43837245899999,34.57919837500004
0600310,Adin,0.1025,205.0,1.0,CA,-120.958736,41.19451870500006
0600394,Agoura Hills,27.6257,20299.0,6.0,CA,-118.760098,34.1536349900001
0600450,Agua Dulce,10.2316,3451.0,5.0,CA,-118.31599761599995,34.50441884400007
0600464,Aguanga,4.7777,989.0,3.0,CA,-116.85546842699995,33.45225249300005
0600478,Ahwahnee,6.7318,2296.0,4.0,CA,-119.719303041,37.36522406800003
0600535,Airport,0.4445,1389.0,4.0,CA,-120.97750217999999,37.632428535
0600562,Alameda,0.0147,78280.0,7.0,CA,-122.26135133999998,37.767197613000064
0600618,Alamo,7.1815,15314.0,6.0,CA,-122.03074224999995,37.84997575800004
0600674,Albany,0.0377,20271.0,6.0,CA,-122.30023969799998,37.88985124700006
0600716,Albion,0.6385,153.0,1.0,CA,-123.75643123299996,39.22559978700003
0600786,Alderpoint,0.0841,137.0,1.0,CA,-123.61572356999996,40.161354563
0600884,Alhambra,0.1605,82868.0,7.0,CA,-118.13552121099995,34.08398039600005
0600898,Alhambra Valley,5.0905,805.0,3.0,CA,-122.12727174999996,37.96614708500007
0600947,Aliso Viejo,17.5281,52176.0,7.0,CA,-117.72891978399997,33.57922144900004
0600982,Alleghany,0.6158,30.0,1.0,CA,-120.84111485299998,39.46664817700003
0600996,Allendale,1.1693,1651.0,4.0,CA,-121.98141876299997,38.442655528000024
0601010,Allensworth,0.1146,531.0,3.0,CA,-119.38922500899997,35.84989342700001
0601094,Almanor,,3.0,1.0,CA,-121.17621919499999,40.21449577800011
0601150,Alondra Park,0.1059,8569.0,5.0,CA,-118.33495906999997,33.888428728000065
0601164,Alpaugh,0.0212,871.0,3.0,CA,-119.48730960399998,35.887642876
0601192,Alpine,32.8178,14696.0,6.0,CA,-116.75851301499993,32.84388404900007
0601228,Alpine Village,0.8721,224.0,1.0,CA,-119.80088759399996,38.78553607900006
0601276,Alta,0.7275,615.0,3.0,CA,-120.803929,39.20951992000004
0601290,Altadena,11.0843,42846.0,6.0,CA,-118.13555559599996,34.19341669000002
0601358,Alta Sierra,0.1869,103.0,1.0,CA,-118.54932466199995,35.72927097700004
0601360,Alta Sierra,6.3022,7204.0,5.0,CA,-121.05235316299996,39.12369218600003
0601416,Alto,0.8245,732.0,3.0,CA,-122.51802967699994,37.90552396300005
0601444,Alturas,0.6566,2715.0,5.0,CA,-120.54909322999998,41.491105869
0601458,Alum Rock,4.3476,12042.0,6.0,CA,-121.82392640699999,37.36940211300004
0601514,Amador City,1.5795,200.0,1.0,CA,-120.82354499599994,38.418940550000066
0601518,Amador Pines,1.6651,1118.0,4.0,CA,-120.53330516699998,38.48963120200005
0601640,American Canyon,1.119,21837.0,6.0,CA,-122.25835400299997,38.17964954000005
0601651,Amesti,12.8886,2637.0,5.0,CA,-121.78238849999997,36.95739521200003
0602000,Anaheim,0.1136,346824.0,9.0,CA,-117.93174949999998,33.825209222000055
0602028,Anchor Bay,0.2538,473.0,2.0,CA,-123.57023714899998,38.81267337
0602042,Anderson,6.4853,11323.0,6.0,CA,-122.29619782299994,40.45092175000006
0602112,Angels,6.5407,3667.0,5.0,CA,-120.55014071499994,38.07069964500007
0602168,Angwin,1.3305,2633.0,5.0,CA,-122.43655424999997,38.57756928200007
0602210,Antelope,5.2492,48733.0,6.0,CA,-121.36097439599996,38.71533248
0602252,Antioch,3.1017,115291.0,8.0,CA,-121.81385609999995,38.012621143999986
0602294,Anza,10.3704,3075.0,5.0,CA,-116.69663425299996,33.56784550700004
0602364,Apple Valley,2.2652,75791.0,7.0,CA,-117.21022717499994,34.53284850600002
0602378,Aptos,12.0957,6664.0,5.0,CA,-121.89275629599996,36.99114821800004
0602382,Aptos Hills-Larkin Valley,6.3892,2383.0,4.0,CA,-121.83408417899996,36.96062152000003
0602420,Arbuckle,0.3382,3484.0,5.0,CA,-122.06104792099994,39.01418615900008
0602462,Arcadia,3.6887,56681.0,7.0,CA,-118.03730099899995,34.13418245800009
0602476,Arcata,1.6137,18857.0,6.0,CA,-124.07726072199995,40.87175023200012
0602553,Arden-Arcade,0.2633,94659.0,7.0,CA,-121.38103253299994,38.60350586600009
0602700,Armona,0.3493,4274.0,5.0,CA,-119.70537941599997,36.317843044000014
0602770,Arnold,7.3062,3288.0,5.0,CA,-120.35463000899996,38.242340742000096
0602812,Aromas,2.9746,2708.0,5.0,CA,-121.6409885,36.881917151000046
0602868,Arroyo Grande,8.7188,18441.0,6.0,CA,-120.58484475999995,35.124301091000106
0602896,Artesia,0.0463,16395.0,6.0,CA,-118.08063724199997,33.86759503100007
0602910,Artois,0.0609,295.0,2.0,CA,-122.18976936299997,39.63317137600003
0602924,Arvin,0.1623,19495.0,6.0,CA,-118.83056199799996,35.19436188900008
0602980,Ashland,0.4824,23823.0,6.0,CA,-122.11592332599999,37.694150495000045
0603026,Aspen Springs,0.1216,70.0,1.0,CA,-118.70869244599999,37.55000062800005
0603064,Atascadero,7.3537,29773.0,6.0,CA,-120.68572335499998,35.48267991000006
0603092,Atherton,0.2142,7188.0,5.0,CA,-122.20319319799995,37.453848709000056
0603162,Atwater,1.3058,31970.0,6.0,CA,-120.59768021399998,37.353972119000034
0603190,Auberry,3.1301,3238.0,5.0,CA,-119.49003641999997,37.075481240000016
0603204,Auburn,8.4863,13776.0,6.0,CA,-121.07705101199997,38.89085281300006
0603205,Auburn Lake Trails,5.2435,3388.0,5.0,CA,-120.996517,38.8851488270001
0603209,August,0.621,8628.0,5.0,CA,-121.262437079,37.97957170000007
0603274,,,,,,-118.33137944599997,33.33386601900003
0603302,Avenal,0.5654,13696.0,6.0,CA,-120.13794749999994,36.018556425000064
0603316,Avery,1.2295,636.0,3.0,CA,-120.37907141899994,38.19386429200005
0603330,Avila Beach,1.4037,1576.0,4.0,CA,-120.719961,35.20025090500004
0603344,Avocado Heights,2.7534,13317.0,6.0,CA,-118.00261493199997,34.03808204000005
0603386,Azusa,15.9173,50000.0,7.0,CA,-117.91206323499995,34.138667807000054
0603512,Baker,0.0003,442.0,2.0,CA,-116.07175318399999,35.276908595000044
0603526,Bakersfield,0.0766,403455.0,9.0,CA,-119.01972798099997,35.36628716600006
0603546,Bakersfield Country Club,11.1662,1715.0,4.0,CA,-118.94091486399998,35.389891344000034
0603666,Baldwin Park,0.0331,72176.0,7.0,CA,-117.97211022199998,34.08286465000006
0603694,Ballard,5.9127,768.0,3.0,CA,-120.11559398699994,34.634038305000054
0603708,Ballico,0.1227,347.0,2.0,CA,-120.70372366699996,37.451922592000074
0603792,Bangor,1.9763,695.0,3.0,CA,-121.41165280899999,39.37608613500004
0603820,Banning,40.6628,29505.0,6.0,CA,-116.885562,33.93083847600012
0604030,Barstow,0.0177,25415.0,6.0,CA,-117.02546715899996,34.89276033000007
0604198,Bass Lake,0.3012,575.0,3.0,CA,-119.565279,37.32295742800008
0604415,Bay Point,3.9586,23896.0,6.0,CA,-121.96241526199998,38.030382990000085
0604470,Bayview,0.0644,1782.0,4.0,CA,-122.31968405899995,38.00557484000006
0604478,Bayview,0.8621,2619.0,5.0,CA,-124.17860961799995,40.765329025000014
0604549,Baywood Park,1.0623,1693.0,4.0,CA,-122.3415005,37.52890405100006
0604576,Beale AFB,1.125,1303.0,4.0,CA,-121.35423525499999,39.10956427300003
0604632,Bear Creek,0.5291,273.0,2.0,CA,-120.418152,37.29606264300007
0604716,Bear Valley,0.0123,128.0,1.0,CA,-120.04914139099999,38.47216313400009
0604730,Bear Valley,0.6081,156.0,1.0,CA,-120.12296854799997,37.56707139200008
0604734,Bear Valley Springs,4.9666,5592.0,5.0,CA,-118.64596032399997,35.17749121500004
0604758,Beaumont,65.8004,53036.0,7.0,CA,-116.97038221599995,33.93195992100002
0604772,Beckwourth,0.5095,478.0,2.0,CA,-120.38279611699994,39.819088138000055
0604856,Belden,0.0334,15.0,1.0,CA,-121.25310549999995,40.00595503800008
0604870,Bell,0.0,33559.0,6.0,CA,-118.17915449999998,33.97453115500009
0604926,Bella Vista,5.397,3641.0,5.0,CA,-122.24498839299999,40.65019075800004
0604938,Bell Canyon,15.675,1946.0,4.0,CA,-118.691584,34.20590521100002
0604982,Bellflower,0.0369,79190.0,7.0,CA,-118.12709540299994,33.88804553700003
0604996,Bell Gardens,0.1217,39501.0,6.0,CA,-118.15500371799997,33.96634225300008
0605108,Belmont,4.2514,28335.0,6.0,CA,-122.29562435799996,37.51537010000005
0605164,Belvedere,0.2304,2126.0,4.0,CA,-122.46641367499997,37.873755887000115
0605262,Benbow,0.1569,422.0,2.0,CA,-123.76538252799999,40.06026585000011
0605276,Bend,1.7753,603.0,3.0,CA,-122.20953662599999,40.256031334000035
0605290,Benicia,2.0018,27131.0,6.0,CA,-122.15176635199997,38.07435602800005
0605332,Ben Lomond,10.4104,6337.0,5.0,CA,-122.08811510099999,37.07819735700009
0605346,Benton,0.0138,279.0,2.0,CA,-118.48444513699998,37.8189249240001
0605356,Benton Park,0.0817,5333.0,5.0,CA,-119.02981468699994,35.34643881200006
0606000,Berkeley,7.0161,124321.0,8.0,CA,-122.27490449899994,37.872560252
0606028,Bermuda Dunes,0.4046,8244.0,5.0,CA,-116.287272326,33.74349143099998
0606070,Berry Creek,1.1619,1637.0,4.0,CA,-121.40521445699994,39.631357821000044
0606150,Bertsch-Oceanview,0.2015,2520.0,5.0,CA,-124.15720965999998,41.752994237000074
0606210,Bethel Island,0.1788,2131.0,4.0,CA,-121.64051209699996,38.02893609100005
0606308,Beverly Hills,10.1529,32701.0,6.0,CA,-118.40211764599995,34.07856315600002
0606336,Bieber,0.0724,266.0,2.0,CA,-121.13359411899995,41.12514320100007
0606406,Big Bear City,2.6086,12738.0,6.0,CA,-116.84313510799994,34.259639466000046
0606434,Big Bear Lake,0.837,5046.0,5.0,CA,-116.91010016299998,34.23971567000008
0606475,Big Bend,0.0141,79.0,1.0,CA,-121.92401444999996,41.01083154000003
0606518,Big Creek,0.0131,151.0,1.0,CA,-119.24848407099995,37.20357022600002
0606560,Biggs,0.3691,1964.0,4.0,CA,-121.710066978,39.41329423400001
0606567,Big Lagoon,0.028,161.0,1.0,CA,-124.12959185499994,41.15939809400004
